"PROGRAMA_ORIGEN";"PROGRAMA_USADO"
"CONALB_LIN";"A_MALMAC"
"CONALB_LIN";"A_MCOESA"
"CONALB_LIN";"A_MORCME"
"CONALB_LIN";"TIPOSCLI"
"CONALB_LIN";"CARASIEN"
"CONALB_LIN";"REPARUTA"
"CONALB_LIN";"MGRUPCEN"
"CONALB_LIN";"F_MTIPED"
"CONALB_LIN";"A_MARTIC"
"CONALB_LIN";"A_MARTIC"
"CONALB_LIN";"CLIENTES"
"CONALB_LIN";"USUARIOS2"
"CONALB_LIN";"FORMASCP"
"CONALB_LIN";"FORMASCP"
"CONALB_LIN";"TIPOSFAC"
"CONALB_LIN";"CLIENTES"
"CONALB_LIN";"CLIENTES"
"CONALB_LIN";"AGENTES"
"CONALB_LIN";"AGENTES"
"CONALB_LIN";"F_MTIPAG"
"CONALB_LIN";"ESCADTOS"
"CONALBM";"CARASIEN"
"CONALBM";"USUARIOS2"
"CONALBM";"F_MTIPED"
"CONALBM";"A_MORCME"
"CONALBM";"FORMASCP"
"CONALBM";"FORMASCP"
"CONALBM";"CLIENTES"
"CONALBM";"CLIENTES"
"CONALBM";"A_MALMAC"
"CONALBM";"ESCADTOS"
"CONALBMA";"F_MTIPED"
"CONALBMA";"CARASIEN"
"CONALBMA";"CLIENTES"
"CONALBMA";"ESCADTOS"
"CONALBMA";"A_MORCME"
"CONALBMA";"FORMASCP"
"CONALBMA";"AGENTES"
"CONALBMA";"CLIENTES"
"CONALBMA";"CLIENTES"
"CONALBMA";"A_MALMAC"
"CONALBMA";"FORMASCP"
"CONALBMA";"USUARIOS2"
"CONALBMA";"AGENTES"
"CONANID";"A_MIDIOM"
"CONBACSB";"BANCOSUC"
"CONBACSB";"BANCOSUC"
"CONBACSB";"ESTAPROV"
"CONBACSB";"ESTAPROV"
"CONBACSB";"ESTAPROV"
"CONBACSB";"CONCSB"
"CONBACSB";"BANCOSUC"
"CONBANE";"GAL_FTP"
"CONBANE";"GAL_FTP"
"CONBANE";"A_SOCKET"
"CONBAPR";"EMPRESAS"
"CONBAPR";"ASIENPRE"
"CONBAPR";"CONCEPTO"
"CONBAPR";"ESTAPROV"
"CONBAPR";"BANCOSUC"
"CONCARPOR";"CLIENTES"
"CONCARPOR";"CLIENTES"
"CONCARPOR";"CLIENTES"
"CONCARPOR";"CARASIEN"
"CONCECAN";"CUENTAS"
"CONCECAN";"A_MUNIDA"
"CONCECAN";"CONCEPTO"
"CONCEPTES";"CONCEPTES"
"CONCEPTES";"CONCEPTO"
"CONCEPTO";"CONCSB"
"CONCEPTO";"GRUPCONC"
"CONCEPTOS_CLAVES";"MODELO_DECLARACION"
"CONCEPTOS_CLAVES";"ESTAPROV"
"CONCEPTOS_CLAVES";"CONCEPTO"
"CONCIBAN";"BANCOS"
"CONCIBAN";"SISSMCON"
"CONCIBAN";"CONCEPTO"
"CONCIBAN";"CONCEPTO"
"CONCIBAN";"CONCEPTO"
"CONCIBAN";"MARCASPU"
"CONCIBAN";"CUENTAS"
"CONCIMULTI";"EMPRESAS"
"CONCIMULTI";"EMPRESAS"
"CONCIMULTI_PAR";"EMPRESAS"
"CONCIMULTI_PAR";"EMPRESAS"
"CONCI_PARAM";"CUENTAS"
"CONCI_PARAM";"CUENTAS"
"CONCI_PARAM";"CONCEPTO"
"CONCI_PARAM";"MARCASPU"
"CONCI_PARAM";"ASIENPRE"
"CONCI_PARAM";"CONCEPTO"
"CONCI_PARAM";"TIPTRANS"
"CONCI_PARAM";"SISSMCON"
"CONCI_PARAM";"BANCOS"
"CONCI_PARAM";"ASIENPRE"
"CONCI_PARAM";"CONCEPTO"
"CONCI_PARAM";"ASIENPRE"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"CONCI_PARAM"
"CONCI_PARAM";"BANCOSUC"
"CONCI_PARAM";"ASIENPRE"
"CONCI_PARAM";"FORMULAS"
"CONCI_PARAM";"MGRUPCEN"
"COND_FINAN";"CUENTAS"
"COND_FINAN";"CUENTAS"
"COND_FINAN";"CUENTAS"
"COND_FINAN";"BANCOS"
"COND_FINAN";"CUENTAS"
"COND_FINAN";"CUENTAS"
"COND_FINAN";"CUENTAS"
"CONDIPES";"TICONPES"
"CONEFECT";"GESCOBRO"
"CONEFECT";"GESCOBRO"
"CONEFECT";"GESCOBRO"
"CONENT";"A_MALMAC"
"CONENT";"A_MCODMO"
"CONENT";"A_MALMAC"
"CONENT";"A_MCODMO"
"CONFACT";"TIPOSFAC"
"CONFACT";"A_MALMAC"
"CONFACT";"CLIENTES"
"CONFACT";"CLIENTES"
"CONFACT";"A_MALMAC"
"CONFACT";"USUARIOS2"
"CONFACT";"CLIENTES"
"CONFACT";"FORMASCP"
"CONFACT";"FORMASCP"
"CONFACT";"CLIENTES"
"CONFACT";"A_MORCME"
"CONFACT";"MGRUPCEN"
"CONFACT";"CARASIEN"
"CONFACTM";"CLIENTES"
"CONFACTM";"CARASIEN"
"CONFACTM";"CLIENTES"
"CONFACTM";"TIPOSFAC"
"CONFACTM";"CLIENTES"
"CONFACTM";"FORMASCP"
"CONFACTM";"CLIENTES"
"CONFACTM";"FORMASCP"
"CONFACTM";"A_MORCME"
"CONFALB";"CLIENTES"
"CONFALB";"AGENTES"
"CONFALB";"FORMASCP"
"CONFALB";"FORMASCP"
"CONFALB";"REPARUTA"
"CONFALB";"ESCADTOS"
"CONFALB";"A_MALMAC"
"CONFALB";"CLIENTES"
"CONFALB";"A_MORCME"
"CONFALB";"F_MTIPED"
"CONFALB";"TIPOSFAC"
"CONFALB";"F_MATRIC"
"CONFALB";"CARASIEN"
"CONFALB";"CLIENTES"
"CONFALB";"USUARIOS2"
"CONFORDE";"BANCOS"
"CONFORDE";"PROVEED"
"CONFORDE";"PROVEED"
"CONFORDE";"MGRUPCEN"
"CONFORDE";"ORDEPAGO"
"CONFORDE";"ORDEPAGO"
"CONFORDE";"FORMAPA"
"CONFPROP";"MGRUPCEN"
"CONFPROP";"DIVISAS"
"CONFPROP";"CUENTAS"
"CONFPROP";"PROPUEST"
"CONFREME_FINEXP";"CENCOSTE"
"CONFREME_FINEXP";"MGRUPCEN"
"CONJUNTOS_ESTADOS";"CONTINENTES"
"CONPEDAG";"CLIENTES"
"CONPEDAG";"ESCADTOS"
"CONPEDAG";"A_MALMAC"
"CONPEDAG";"A_MORCME"
"CONPEDAG";"FORMASCP"
"CONPEDAG";"FORMASCP"
"CONPEDAG";"F_MTIPED"
"CONPEDAG";"USUARIOS2"
"CONPEDAG";"CARASIEN"
"CONPEDAG";"AGENTES"
"CONPEDAG";"AGENTES"
"CONPEDAG";"CLIENTES"
"CONPEDMA";"AGENTES"
"CONPEDMA";"AGENTES"
"CONPEDMA";"F_MTIPED"
"CONPEDMA";"CLIENTES"
"CONPEDMA";"CLIENTES"
"CONPEDMA";"FORMASCP"
"CONPEDMA";"USUARIOS2"
"CONPEDMA";"A_MALMAC"
"CONPEDMA";"ESCADTOS"
"CONPEDMA";"FORMASCP"
"CONPEDMA";"A_MORCME"
"CONPEDMA";"CARASIEN"
"CONPEDM1";"F_MTIPED"
"CONPEDM1";"FORMASCP"
"CONPEDM1";"ESCADTOS"
"CONPEDM1";"CARASIEN"
"CONPEDM1";"FORMASCP"
"CONPEDM1";"CLIENTES"
"CONPEDM1";"A_MORCME"
"CONPEDM1";"A_MALMAC"
"CONPEDM1";"CLIENTES"
"CONPEDM1";"USUARIOS2"
"CONPED1";"P_MPROYE"
"CONPED1";"A_MARTIC"
"CONPED1";"A_MARTIC"
"CONPED1";"USUARIOS2"
"CONPED1";"F_MTIPED"
"CONPED1";"CARASIEN"
"CONPED1";"FORMASCP"
"CONPED1";"FORMASCP"
"CONPED1";"A_MORCME"
"CONPED1";"P_MPLANP"
"CONPED1";"A_MALMAC"
"CONPED1";"CLIENTES"
"CONPED1";"ESCADTOS"
"CONPED1";"CLIENTES"
"CONPED1";"CLIENTES"
"CONPERI";"CARASIEN"
"CONPERI";"CUENTAS"
"CONPERI";"MGRUPCEN"
"CONPLANT";"MGRUPCEN"
"CONPREAG";"ESCADTOS"
"CONPREAG";"CLIENTES"
"CONPREAG";"CLIENTES"
"CONPREAG";"AGENTES"
"CONPREAG";"AGENTES"
"CONPREAG";"USUARIOS2"
"CONPREAG";"A_MORCME"
"CONPREAG";"F_MTIPED"
"CONPREAG";"CARASIEN"
"CONPREAG";"FORMASCP"
"CONPREAG";"FORMASCP"
"CONPREAG";"A_MALMAC"
"CONPREMA";"AGENTES"
"CONPREMA";"F_MTIPED"
"CONPREMA";"CARASIEN"
"CONPREMA";"USUARIOS2"
"CONPREMA";"CLIENTES"
"CONPREMA";"ESCADTOS"
"CONPREMA";"FORMASCP"
"CONPREMA";"FORMASCP"
"CONPREMA";"A_MALMAC"
"CONPREMA";"A_MORCME"
"CONPREMA";"CLIENTES"
"CONPREMA";"AGENTES"
"CONPREM1";"FORMASCP"
"CONPREM1";"FORMASCP"
"CONPREM1";"CARASIEN"
"CONPREM1";"F_MTIPED"
"CONPREM1";"A_MORCME"
"CONPREM1";"USUARIOS2"
"CONPREM1";"CLIENTES"
"CONPREM1";"CLIENTES"
"CONPREM1";"ESCADTOS"
"CONPREM1";"A_MALMAC"
"CONPRES1";"FORMASCP"
"CONPRES1";"FORMASCP"
"CONPRES1";"CARASIEN"
"CONPRES1";"F_MTIPED"
"CONPRES1";"A_MALMAC"
"CONPRES1";"USUARIOS2"
"CONPRES1";"CLIENTES"
"CONPRES1";"CLIENTES"
"CONPRES1";"ESCADTOS"
"CONPRES1";"A_MORCME"
"CONREMBA";"CARASIEN"
"CONREMBA";"MGRUPCEN"
"CONREMBA";"CUENTAS"
"CONREMBA";"CLIENTES"
"CONREMBA";"BANCOS"
"CONREMBA";"AGENTES"
"CONREMBA";"CLIENTES"
"CONREMBA";"CUENTAS"
"CONSAL";"A_MCODMO"
"CONSAL";"A_MALMAC"
"CONSAL";"A_MCODMO"
"CONSAL";"A_MALMAC"
"CONSAMCC";"UBICA"
"CONSAMCC";"PERIODOS"
"CONSAMCC";"TIPOBIEN"
"CONSAMCC";"CENCOSTE"
"CONSAMCC";"FORMULAS"
"CONSAMCC";"PERIODOS"
"CONSAMCC";"PROVEED"
"CONSAMCC";"LIBROS"
"CONSAMCC";"CUENTAS"
"CONSAMCC";"CUENTAS"
"CONSAMCC";"CUENTAS"
"CONSAMCC";"MGRUPCEN"
"CONSAMOR";"PROVEED"
"CONSAMOR";"CUENTAS"
"CONSAMOR";"MGRUPCEN"
"CONSAMOR";"PERIODOS"
"CONSAMOR";"PERIODOS"
"CONSAMOR";"FORMULAS"
"CONSAMOR";"CUENTAS"
"CONSAMOR";"CUENTAS"
"CONSAMOR";"LIBROS"
"CONSAMOR";"LIBROS"
"CONSAMOR";"CARASIEN"
"CONSAMOR";"UBICA"
"CONSAMOR";"TIPOBIEN"
"CONSAMOR";"CARACTER"
"CONSAMOR";"CARACTER"
"CONSEXPE";"CLIENTES"
"CONSEXPE";"CLIENTES"
"CONSEXPE";"GESCOBRO"
"CONSEXPE";"GESCOBRO"
"CONSIMP";"MGRUPCEN"
"CONTADORES";"MGRUPCEN"
"CONTADORES";"MGRUPCEN"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"CONTADOR"
"CONTADORES";"MGRUPCEN"
"CONTADORES";"MGRUPCEN"
"CONTADORES";"MGRUPCEN"
"CONTAFRA";"A_MALMAC"
"CONTAFRA";"USUARIOS2"
"CONTAFRA";"MGRUPCEN"
"CONTAFRA";"A_MORCME"
"CONTAFRA";"CLIENTES"
"CONTAFRA";"A_MALMAC"
"CONTAFRA";"CLIENTES"
"CONTAFRA";"FORMASCP"
"CONTAMOR";"LIBROS"
"CONTA_OT";"A_MARTIC"
"CONTA_OT";"VHCTOCTE"
"CONTA_OT";"A_MALMAC"
"CONTA_OT";"VHMARTIC"
"CONTAPAG";"CONTAPAG"
"CONTAPAG";"PROVEED"
"CONTAPAG";"PROVEED"
"CONTAPAG";"BANCOS"
"CONTAPAG";"DIVISAS"
"CONTAPAG";"BANCOS"
"CONTAPAG";"CONTAPAG"
"CONTAPAG";"CARASIEN"
"CONTAPAG";"MGRUPCEN"
"CONTAPAG";"MARCASPU"
"CONTAPAG";"TIPTRANS"
"CONTAPAG";"MGRUPCEN"
"CONTASIN";"CARASIEN"
"CONTASIN";"MARCASPU"
"CONTASIN";"TIPTRANS"
"CONTASIN";"CLIENTES"
"CONTASIN";"CLIENTES"
"CONTASIN";"MGRUPCEN"
"CONTASIN";"CONCEPTES"
"CONTASIN";"BANCOS"
"CONTASIN";"BANCOS"
"CONTASIN";"BANCOS"
"CONTASIN";"BANCOS"
"CONTASIN";"PROVEED"
"CONTASIN";"PROVEED"
"CONTASIN";"PROVEED"
"CONTASIN";"PROVEED"
"CONTASIN";"PROVEED"
"CONTASIN";"AGENTES"
"CONTASIN";"AGENTES"
"CONTASIN";"AGENTES"
"CONTASIN";"CLIENTES"
"CONTASIN";"CUENTAS"
"CONTASIN";"CUENTAS"
"CONTASIN";"CUENTAS"
"CONTASIN";"CUENTAS"
"CONTASIN";"CUENTAS"
"CONTASIN";"DIVISAS"
"CONTASIN";"CENCOSTE"
"CONTASIN";"CENCOSTE"
"CONTASIN";"CENCOSTE"
"CONTASIN";"CUENTAS"
"CONTASUS";"CLIENTES"
"CONTASUS";"CLIENTES"
"CONTASUS";"A_MORCME"
"CONTAUTO";"MGRUPCEN"
"CONTAUTO";"ASIENPRE"
"CONT_CAR";"TIPTRANS"
"CONT_CARTAS_FMES";"MGRUPCEN"
"CONT_CRDCARTAS";"BANCOS"
"CONT_CRDCARTAS";"PROVEED"
"CONT_CRDCARTAS";"MGRUPCEN"
"CONT_CRDCARTAS";"CRD_CARTAS"
"CONT_CRDCARTAS";"PROVEED"
"CONTDIVI";"TIPTRANS"
"CONTDIVI";"MGRUPCEN"
"CONTDIVI";"CUENTAS"
"CONTDIVI";"CUENTAS"
"CONTFINAN";"MGRUPCEN"
"CONTFINAN";"PROVEED"
"CONTFINAN";"PROVEED"
"CONTFINAN";"BANCOS"
"CONTFINAN";"BANCOS"
"CONTFINAN";"CENCOSTE"
"CONTFINAN";"CONTAPAG"
"CONTFINAN";"TIPTRANS"
"CONTFINAN";"CARASIEN"
"CONTFINAN";"DIVISAS"
"CONTFINAN";"DIVISAS"
"CONTFINAN";"CONTAPAG"
"CONT_MOVB_NOCONCI";"BANCOS"
"CONT_MOVB_NOCONCI";"MGRUPCEN"
"CONT_MOVFMES";"P_MPLANP"
"CONT_MOVFMES";"P_MORDFA"
"CONT_MOVFMES";"A_MCODMO"
"CONT_MOVFMES";"A_MTIPMO"
"CONT_MOVFMES";"A_MALMAC"
"CONT_MOVFMES";"MGRUPCEN"
"CONT_MOVFMES";"ASIENPRE"
"CONTPERCP";"PROVEED"
"CONTPERCP";"MGRUPCEN"
"CONTPERCP";"C_MORCMP"
"CONTRAS";"A_MALMAC"
"CONTRAS";"A_MALMAC"
"CONTRAS";"A_MALMAC"
"CONTRAS";"A_MALMAC"
"CONTRAS";"CARASIEN"
"CONTRAS";"A_MCODMO"
"CONTRAS";"CARASIEN"
"CONTRAS";"A_MCODMO"
"CONTREME";"MGRUPCEN"
"CONTREME_FINEXP";"MGRUPCEN"
"CONTREME_FINEXP";"CENCOSTE"
"CONTVAR";"CONTADOR"
"CONTVAR2";"CONTADOR"
"CONVARIA";"A_MORCME"
"CONVARIA";"A_MARTIC"
"CONVARIA";"CLIENTES"
"CONVARIA";"CLIENTES"
"CONVARIA";"A_MARTIC"
"CONVARIA";"A_MARTIC"
"CONVARIA";"A_MALMAC"
"CONVARIA";"A_MARTIC"
"CON_VCTO";"BANCOS"
"CON_VCTO";"MGRUPCEN"
"CON_VCTO";"TIPOS_RE"
"CON_VCTO";"CARASIEN"
"CON_VCTO";"MARCASPU"
"CON_VCTO";"TIPTRANS"
"CO_OCPAB";"CLIENTES"
"CO_OCPAB";"A_MORCME"
"CO_OCPAB";"A_MORCME"
"CO_OCPAB";"DIVISAS"
"CO_OCPAB";"A_MARTIC"
"CO_OCPAB";"A_MARTIC"
"CO_OCPAB";"A_MARTIC"
"CO_OCPAB";"CLIENTES"
"CO_OCPAB";"CLIENTES"
"CO_OCPAB";"A_MORCME"
"CO_OFPRFA";"A_MCOESA"
"CO_OFPRFA";"A_MCOESA"
"CO_OFPRFA";"A_MCOESA"
"CO_OFPRFA";"A_MCOESA"
"CO_OFPRFA";"AGENTES"
"CO_OFPRFA";"F_MTIPAG"
"CO_OFPRFA";"CLIENTES"
"CO_OFPRFA";"CLIENTES"
"CO_OFPRFA";"CLIENTES"
"CO_OFPRFA";"CLIENTES"
"CO_OFPRFA";"USUARIOS2"
"CO_OFPRFA";"CLIENTES"
"CO_OFPRFA";"A_MCOESA"
"CO_ORTRU";"A_MORCME"
"COPAGOCL";"AGENTES"
"COPAGOCL";"AGENTES"
"COPAGOCL";"FORMASCP"
"COPAGOCL";"CLIENTES"
"COPAGOCL";"CLIENTES"
"COPAGOCL";"FORMASCP"
"CO_PEPFE";"A_MARTIC"
"CO_PEPFE";"CLIENTES"
"CO_PEPFE";"DOMENVIO"
"CO_PEPFE";"DOMENVIO"
"CO_PEPFE";"A_MARTIC"
"CO_PEPFE";"CLIENTES"
"CO_PEPFE";"CLIENTES"
"CO_PEPFE";"CARASIEN"
"CO_PEPFE";"CARASIEN"
"CO_PEPFE";"A_MALMAC"
"CO_PEPFE";"F_MTIPED"
"CO_PEPFE";"A_MALMAC"
"CO_PEPFE";"F_MTIPED"
"CO_PEPFE";"A_MORCME"
"CO_PRBAN";"A_MARTIC"
"CO_PRBAN";"A_MORCME"
"CO_PRBAN";"A_MORCME"
"CO_PRBAN";"DIVISAS"
"CO_PRBAN";"A_MARTIC"
"CO_PREMZ";"A_MARTIC"
"CO_PREMZ";"A_MARTIC"
"CO_PREMZ";"P_MPLANP"
"CO_PREMZ";"P_MPLANP"
"CO_PREMZ";"A_MALMAC"
"CO_PREMZ";"P_MPLANP"
"CO_PREMZ";"A_MARTIC"
"CO_PREPE";"CLIENTES"
"CO_PREPE";"A_MZONAL"
"CO_PRPED";"F_MATRIC"
"CO_PRPED";"F_MATRIC"
"CO_PRPED";"A_MPRESE"
"CO_PRPED";"CLIENTES"
"CO_PRPED";"A_MALMAC"
"CO_PRPED";"A_MARTIC"
"CO_PRPED";"C_MOREC"
"CO_PRPED";"A_MARTIC"
"CO_PRPED";"A_MALMAC"
"CO_PRPED";"A_MORCME"
"CO_PRPED";"A_MALMAC"
"CO_PRPED";"AGENTES"
"CO_PRPED";"A_MARTIC"
"CO_PRPED";"CLIENTES"
"CO_PRPED";"DOMENVIO"
"CO_PRPED";"A_MPRESE"
"CO_RECET";"CO_RECET"
"CO_RECET";"A_MARTIC"
"CO_RECET";"CO_RECET"
"CO_RECOR";"A_MORCME"
"CO_RECOR";"A_MARTIC"
"CO_RECOR";"A_MARTIC"
"CO_RECOR";"A_MARTIC"
"CO_RECOR";"A_MCOESA"
"CO_RECOR";"A_MCOESA"
"CO_RECOR";"A_MARTIC"
"CO_RERUT";"A_MLISTR"
"CO_RERUT";"A_MORCME"
"CO_RERUT";"REPARUTA"
"CO_RERUT";"TIPOSCLI"
"CO_RERUT";"CLIENTES"
"CO_RERUT";"A_MCOESA"
"CO_RERUT";"F_MTIPED"
"CO_RERUT";"A_MALMAC"
"CO_RERUT";"F_MTIPED"
"CO_RERUT";"USUARIOS2"
"CORESALC";"CLA_EST"
"CORESALC";"CLIENTES"
"CORESALC";"FORMASCP"
"CORESALC";"CLIENTES"
"CORESALC";"TIPTRANS"
"CORESALC";"ESTAPROV"
"CORESALC";"ZONAS"
"CORESALC";"ZONAS"
"CORESALC";"TIPOSCLI"
"CORESALC";"MGRUPCEN"
"CORESALP";"TIPOSPRO"
"CORESALP";"PROVEED"
"CORESALP";"ESTAPROV"
"CORESALP";"PROVEED"
"CORESALP";"CUENTAS"
"CORESALP";"MGRUPCEN"
"CORESALP";"CLA_EST"
"CORESALP";"CUENTAS"
"CORESCGA";"AGENTES"
"CORESCGA";"CLIENTES"
"CORESCGA";"AGENTES"
"CORESCGA";"CARASIEN"
"CORESCGA";"MGRUPCEN"
"CORESCGA";"CLIENTES"
"CORMUI";"AGENTES"
"CORMUI";"CLIENTES"
"CORMUI";"ZONAS"
"CORMUI";"MGRUPCEN"
"CORMUI";"ZONAS"
"CORMUI";"AGENTES"
"CORMUI";"CARASIEN"
"CORMUI";"TIPTRANS"
"CORMUI";"CLIENTES"
"COSALPRE";"CLA_EST"
"COSALPRE";"MGRUPCEN"
"COSALPRE";"CUENTAS"
"COSALPRE";"TIPOSPRO"
"COSALPRE";"PROVEED"
"COSALPRE";"ESTAPROV"
"COSALPRE";"PROVEED"
"COSALPRE";"PROVEED"
"COSALPRE";"CUENTAS"
"COSALPRE_DIV2";"MGRUPCEN"
"COSALPRE_DIV2";"TIPOSPRO"
"COSALPRE_DIV2";"ESTAPROV"
"COSALPRE_DIV2";"PROVEED"
"COSALPRE_DIV2";"PROVEED"
"COSALPRE_DIV2";"PROVEED"
"COSALPRE_DIV2";"CLA_EST"
"COSALPRE_DIV2";"CUENTAS"
"COSALPRE_DIV2";"CUENTAS"
"CO_SEGPL";"TICARABO"
"CO_SEGPL";"CLIENTES"
"CO_SEGPL";"CLIENTES"
"CO_SEGPL";"CARASIEN"
"CO_SEGPL";"MGRUPCEN"
"COSTES";"A_MARTIC"
"COSTES";"A_MCODMO"
"COSTES";"A_MARTIC"
"COSTES";"CARASIEN"
"COSTES";"A_MALMAC"
"COSTES";"A_MARTIC"
"COSTES";"A_MCOESA"
"COSTES";"DIVISAS"
"COSTES";"A_MARTIC"
"COSTES";"A_MARTIC"
"COSTES";"A_MCOESA"
"CO_TARCL";"A_MARTIC"
"CO_TARCL";"C_MORCMP"
"CO_TARCL";"DIVISAS"
"CO_TARCL";"CLIENTES"
"CO_TARCL";"PROVEED"
"CO_TARCL";"A_MARTIC"
"CO_TARCL";"PROVEED"
"CO_TARCL";"C_MORCMP"
"CO_TARCL";"A_MARTIC"
"CO_TARCL";"PROVEED"
"CO_TARES";"C_MORCMP"
"CO_TARES";"C_MORCMP"
"CO_TARES";"A_MARTIC"
"CO_TARES";"PROVEED"
"CO_TARES";"PROVEED"
"CO_TARES";"A_MARTIC"
"CO_TARES";"FORMASCP"
"CO_TARES";"A_MARTIC"
"CO_TARES";"C_MORCMP"
"CO_TARES";"DIVISAS"
"CO_TARES";"PROVEED"
"CO_TARLI";"FORMASCP"
"CO_TARLI";"C_MORCMP"
"CO_TARLI";"C_MORCMP"
"CO_TARLI";"PROVEED"
"CO_TARLI";"PROVEED"
"CO_TARLI";"PROVEED"
"CO_TARLI";"A_MARTIC"
"CO_TARLI";"FORMASCP"
"CO_TARLI";"FORMASCP"
"CO_TARLI";"FORMASCP"
"CO_TARLI";"FORMASCP"
"CO_TARLI";"FORMASCP"
"CO_TARLI";"DIVISAS"
"CO_TARLI";"A_MARTIC"
"CO_TARLI";"A_MARTIC"
"CO_TVMPL";"CLIENTES"
"CO_TVMPL";"CLIENTES"
"CO_TVMPL";"USUARIOS2"
"CO_TVMPL";"USUARIOS2"
"CO_TVMPL";"USUARIOS2"
"CO_TVMPL";"CLIENTES"
"CO_TVMPL";"A_MARTIC"
"CO_TVMPL";"DOMENVIO"
"CO_TVMPL";"A_MARTIC"
"CO_TVOBS";"USUARIOS2"
"CO_TVOBS";"CLIENTES"
"CO_TVOBS";"DOMENVIO"
"CO_TVOBS";"CO_OBSTV"
"CO_TVOBS";"A_MARTIC"
"CO_USRGR";"MGRUPCEN"
"CO_USRGR";"CUENTAS"
"CO_USRGR";"USUARIOS2"
"CO_VALPF";"A_MALMAC"
"CO_VALPF";"A_MORCME"
"CO_VALPF";"A_MALMAC"
"CO_VALPF";"A_MALMAC"
"CO_VALPF";"CLIENTES"
"CO_VALPF";"DOMENVIO"
"CO_VALPF";"PROVEED"
"CO_VALPF";"PROVEED"
"CO_VALPF";"CARASIEN"
"CO_VALPF";"CO_CONHA"
"CO_VALPF";"F_MATRIC"
"CO_VALPF";"F_MATRIC"
"CO_VALPF";"F_MATRIC"
"CO_VALPF";"F_MATRIC"
"CO_VALPF";"F_MATRIC"
"CO_VALPF";"F_MATRIC"
"CO_VALPF";"A_MALMAC"
"C_PAUTOF";"PROVEED"
"C_PAUTOF";"CARASIEN"
"C_PAUTOF";"C_MORCMP"
"C_PAUTOF";"PROVEED"
"C_PBORPS";"C_MORCMP"
"C_PBORPS";"A_MARTIC"
"C_PBORPS";"A_MARTIC"
"C_PBORPS";"PROVEED"
"C_PBORPS";"PROVEED"
"C_PCNTCA";"PROVEED"
"C_PCNTCA";"PROVEED"
"C_PCNTCA";"C_MORCMP"
"C_PCNTPD";"MGRUPCEN"
"C_PCNTPD";"PROVEED"
"C_PCNTPD";"PROVEED"
"C_PCNTPD";"USUARIOS2"
"C_PCNTPD";"C_MORCMP"
"CPEDART";"A_MALMAC"
"CPEDART";"CLIENTES"
"CPEDART";"CLIENTES"
"CPEDART";"CLIENTES"
"CPEDART";"A_MARTIC"
"CPEDART";"A_MARTIC"
"CPEDART";"A_MARTIC"
"CPEDART";"A_MARTIC"
"CPEDART";"USUARIOS2"
"CPEDART";"CARASIEN"
"CPEDART";"A_MORCME"
"CPEDART";"A_MCOESA"
"CPEDARTM";"A_MARTIC"
"CPEDARTM";"USUARIOS2"
"CPEDARTM";"A_MARTIC"
"CPEDARTM";"A_MORCME"
"CPEDARTM";"A_MALMAC"
"CPEDARTM";"CARASIEN"
"C_PEMICA";"PROVEED"
"C_PEMICA";"C_MORCMP"
"C_PEMICA";"PROVEED"
"C_PEMIPE";"A_MALMAC"
"C_PEMIPE";"A_MALMAC"
"C_PEMIPE";"PROVEED"
"C_PEMIPE";"PROVEED"
"C_PEMIPE";"C_MORCMP"
"C_PEMIPE";"C_MALTPD"
"C_PEMIPE";"C_MALTPD"
"C_PEMIPE";"C_MALTPD"
"C_PEMIPE";"C_MALTPD"
"C_PEMIPE";"C_MALTPD"
"C_PEMIPE";"C_TIPPED"
"C_PEMIPE";"CARASIEN"
"C_PEMIPE";"USUARIOS2"
"C_PEMIPE";"C_MTORIZ"
"C_PEMIPE";"C_MTORIZ"
"C_PEMREP";"C_MALTPD"
"C_PEMREP";"C_MALTPD"
"C_PEMREP";"C_MORCMP"
"C_PEMREP";"PROVEED"
"C_PEMREP";"A_MALMAC"
"C_PEMREP";"PROVEED"
"C_PEMREP";"A_MALMAC"
"C_PEMSOF";"A_MARTIC"
"C_PEMSOF";"A_MARTIC"
"C_PEMSOF";"PROVEED"
"C_PEMSOF";"C_MORCMP"
"C_PEMSOF";"PROVEED"
"C_PIMPAL";"PROVEED"
"C_PIMPAL";"PROVEED"
"C_PIMPAL";"A_MALMAC"
"C_PIMPAL";"A_MALMAC"
"C_PIMPAL";"C_MORCMP"
"C_PIMPAL";"CARASIEN"
"CPIMPGB";"MGRUPCEN"
"C_PLALB";"C_TIPPED"
"C_PLALB";"CARASIEN"
"C_PLALB";"CARASIEN"
"C_PLALB";"LOTES"
